Patient	Tissue	Barcoding.emulsion	Library	Barcode	Total.counts	Percent.counts.from.mitochondrial.genes	Most.likely.LM22.cell.type	Major.cell.type	Minor.subset	used_in_NSCLC_all_cells	x_NSCLC_all_cells	y_NSCLC_all_cells	used_in_NSCLC_and_blood_immune	x_NSCLC_and_blood_immune	y_NSCLC_and_blood_immune	used_in_NSCLC_immune	x_NSCLC_immune	y_NSCLC_immune	used_in_NSCLC_non_immune	x_NSCLC_non_immune	y_NSCLC_non_immune	used_in_blood	x_blood	y_blood	cellID	cellID_new	sizeFactor	UMAP1	UMAP2	clust	CCL5
p1	tumor	p1t	p1t2	bcCGQL	860	5.46511627906977	NK cells resting	tNK cells	tNK1	True	-65.747516918665	-585.239177806646	True	153.955891586122	-942.064270239687	True	199.380714341901	933.338414893283	False	NA	NA	False	NA	NA	10304	631	1.08132256798441	0.154849974116215	2.48785319248144	3	0
p1	tumor	p1t	p1t2	bcGNAN	846	5.31914893617021	NK cells resting	tNK cells	tNK1	True	-98.9245608546799	-497.200017218833	True	109.427597165734	-964.33545532184	True	340.077625998665	851.412988086615	False	NA	NA	False	NA	NA	9747	632	1.10387685181872	0.950820652445683	2.94962611118261	3	1.62394348080817
p6	tumor	p6t	p6t2	bcAMTD	674	9.9406528189911	NK cells resting	tNK cells	tNK1	True	-78.1311603769181	-450.012869989088	True	177.442263694495	-1012.51787155118	True	289.849186064203	871.957332870461	False	NA	NA	False	NA	NA	45922	633	1.01269894432421	-1.4807780108844	0.393568061980649	2	0
p6	tumor	p6t	p6t1	bcHERP	862	10.5568445475638	T cells CD8	tNK cells	tNK2	True	-154.017475302817	-481.895777423403	True	405.771983002222	-984.901646453236	True	428.065287822782	900.99918383982	False	NA	NA	False	NA	NA	42510	634	0.971600208271883	-0.832288327017894	-1.56121752342279	2	0
p3	tumor	p3t	p3t1	bcDJYA	1174	10.1362862010221	T cells CD4 memory resting	tNK cells	tNK1	True	-74.7196550846411	156.593030566791	True	737.169729102215	-1437.66083398307	True	611.186790093884	590.622266300157	False	NA	NA	False	NA	NA	22588	635	0.964775137139926	-1.37366095403778	-0.948132730331973	2	0
p3	tumor	p3t	p3t1	bcCECQ	1431	10.4122990915444	Eosinophils	tNK cells	tNK1	True	-38.701967962965	-235.377416765013	True	517.491339764245	-1361.76770112816	True	459.749315132532	770.75207767078	False	NA	NA	False	NA	NA	23634	636	0.885832788151801	0.563052383860478	-2.19736836036737	2	2.83508451541204
p1	tumor	p1t	p1t4	bcFDNR	1237	5.98221503637834	NK cells resting	tNK cells	tNK2	True	-147.755053444055	-405.500016406664	True	383.664591974132	-964.847342336461	True	508.63865874031	857.108155361816	False	NA	NA	False	NA	NA	15397	637	1.00989559815737	1.06829902311219	-2.74262294849451	1	3.57237611737757
p1	tumor	p1t	p1t1	bcGINM	560	8.75	NK cells resting	tNK cells	tNK1	True	-86.1578413565853	-450.305639546956	True	335.882419730233	-1036.31610836567	True	317.44032620574	860.042461421129	False	NA	NA	False	NA	NA	7221	638	1.0211946414138	0.655101863345036	3.50811638751928	3	0
p3	tumor	p3t	p3t3	bcEPOR	1255	8.68525896414343	NK cells resting	tNK cells	tNK1	True	-59.5062779979515	-666.890512586345	True	39.5333000560679	-913.637006005044	True	175.538603393869	955.473031650474	False	NA	NA	False	NA	NA	28522	639	1.05001799187497	-0.6683260075246	2.62748351016943	3	0
p4	tumor	p4t	p4t1	bcFVGS	847	13.2231404958678	T cells CD8	tNK cells	tNK1	True	-92.3702834259281	-325.586092469817	True	327.924989342853	-1212.20264647855	True	492.535773109362	677.544494838532	False	NA	NA	False	NA	NA	33199	640	0.837278260517728	-1.79732373575317	-1.06669846853311	2	2.69684245519368
p5	tumor	p5t	p5t2	bcHJKC	900	12.2222222222222	T cells CD8	tNK cells	tNK1	True	-104.919114080678	-349.634474038373	True	409.631947025987	-1051.16994460327	True	506.989228705168	733.082313982064	False	NA	NA	False	NA	NA	39699	641	0.961483547618894	-0.664951505461803	-0.900185621586398	2	3.32025087815226
p3	tumor	p3t	p3t2	bcAZAQ	1286	17.9626749611198	NK cells resting	tNK cells	tNK1	True	-78.6028979320157	-397.108923713013	True	102.661985812243	-946.654290385297	True	333.979313722026	836.638025361724	False	NA	NA	False	NA	NA	26869	642	0.916972571172298	-1.13015726427185	1.76833596149389	3	0
p1	tumor	p1t	p1t3	bcDLAD	1460	6.36986301369863	T cells CD4 memory resting	tNK cells	tNK2	True	-114.811076204672	-367.958097356327	True	359.0277294802	-996.319474620697	True	493.970045067011	812.970971539551	False	NA	NA	False	NA	NA	13056	643	1.04636604782716	1.15123685975922	-0.795716441479281	4	1.18448784249019
p1	tumor	p1t	p1t1	bcHIPL	556	5.39568345323741	NK cells resting	tNK cells	tNK1	True	-63.6001733938745	-631.53161069157	True	113.130318340618	-927.497396472596	True	166.535866167939	928.70877028875	False	NA	NA	False	NA	NA	7222	644	1.16882701325327	-0.186230989495387	3.67333998599951	3	1.99715961396368
p7	tumor	p7t	p7t1	bcCROV	1428	18.7675070028011	T cells CD8	tNK cells	tNK1	True	-130.941505109548	-309.118639566643	True	542.100469494582	-1046.68221843267	True	571.068754046504	752.740642091392	False	NA	NA	False	NA	NA	51868	645	0.903431895847475	-0.953864427605739	0.0430000058740818	1	1.32609973983914
p7	tumor	p7t	p7t1	bcEGDX	1084	8.85608856088561	NK cells resting	tNK cells	tNK1	True	-68.8702307798973	-432.671139341915	True	424.573785566046	-1165.54532392806	True	396.576870677472	781.713447925878	False	NA	NA	False	NA	NA	49967	646	1.04822764287455	0.479626981219182	1.2851553193659	3	1.43897388390199
p7	tumor	p7t	p7t1	bcBUDZ	1556	8.16195372750643	NK cells activated	tNK cells	tNK1	True	-74.5394292790165	-589.155455437499	True	424.106259948081	-782.945140522203	True	201.471004325503	916.459263472682	False	NA	NA	False	NA	NA	48690	647	1.04037207282387	-0.012160303393474	3.67154946247046	3	0
p6	tumor	p6t	p6t2	bcGQGJ	1164	8.4192439862543	NK cells resting	tNK cells	tNK1	True	38.0969012966743	-347.443669589242	True	138.575781403762	-934.62862225887	True	254.219106140719	904.831035731426	False	NA	NA	False	NA	NA	46791	648	1.01714566859435	1.23360773702515	1.99290695110266	3	1.40182985026356
p4	tumor	p4t	p4t3	bcGKZZ	1697	8.898055391868	T cells CD8	tNK cells	tNK1	True	-112.808058676221	-367.978729267162	True	387.929108668973	-1086.25755316682	True	464.680124039218	758.239732748436	False	NA	NA	False	NA	NA	36702	649	0.916583850467424	-1.99842396597015	-1.76344559272821	2	0
p3	tumor	p3t	p3t3	bcBMAV	1341	7.5316927665921	NK cells resting	tNK cells	tNK1	True	-71.1970463161659	-658.846253139219	True	138.477558557421	-930.246395479574	True	182.28372865015	946.835527708646	False	NA	NA	False	NA	NA	31416	650	1.0006064371718	-0.859308543006053	2.76029267230932	3	3.04365202119433
p3	tumor	p3t	p3t2	bcHYXV	2512	7.24522292993631	T cells CD4 memory resting	tNK cells	tNK2	True	-152.836383813725	-432.50134776597	True	394.974951867402	-960.52971914641	True	486.053442966605	840.752031338271	False	NA	NA	False	NA	NA	27057	651	1.01223292487571	0.374622193774113	-3.19593796810205	1	2.27011900150725
p3	tumor	p3t	p3t1	bcHPJB	1495	9.16387959866221	NK cells resting	tNK cells	tNK1	True	-63.8171882496227	-651.655355248987	True	146.374227660981	-935.930109613569	True	165.873297389241	958.629846880964	False	NA	NA	False	NA	NA	24347	652	1.05535795695842	-0.532556781867614	2.71850504795019	3	0
p3	tumor	p3t	p3t1	bcBGUV	487	8.41889117043121	T cells CD4 memory resting	tNK cells	tNK2	True	-105.881608478624	-94.4357872256464	True	491.564011368212	-1087.36349429339	True	604.531611519814	674.974464534815	False	NA	NA	False	NA	NA	23483	653	1.19914399406479	0.935067979296574	-0.259161270466403	1	2.11426822262928
p1	tumor	p1t	p1t2	bcAXVX	1899	5.73986308583465	T cells CD4 memory resting	tNK cells	tNK1	True	-116.512936690384	-409.751331704222	True	359.404328361125	-979.128192205895	True	426.387042568679	815.862350341252	False	NA	NA	False	NA	NA	12275	654	1.10601955203508	1.43173274179352	-0.72272998770769	4	2.49288113741426
p1	tumor	p1t	p1t2	bcDZSO	748	8.68983957219251	NK cells resting	tNK cells	tNK1	True	-56.0546709610014	-648.868049808779	True	145.261336937085	-928.925425923113	True	170.212364122529	958.784046996361	False	NA	NA	False	NA	NA	11600	655	0.985719466927664	0.45159634729279	2.98818268695776	3	0
p1	tumor	p1t	p1t1	bcIGHP	652	8.89570552147239	NK cells resting	tNK cells	tNK1	True	-62.7768281262473	-677.951052308125	True	80.2849003694163	-909.194553669461	True	147.355339868249	980.682026648397	False	NA	NA	False	NA	NA	8786	656	1.11192408176035	0.594769445856938	3.33487930217688	3	3.17735194730485
p1	tumor	p1t	p1t1	bcAKAH	825	5.45454545454545	T cells CD8	tNK cells	tNK1	True	-113.382031108404	-406.764993426817	True	364.13358550329	-978.144762260052	True	451.903544935564	781.961534937217	False	NA	NA	False	NA	NA	7479	657	1.10346412254024	1.51230177064789	-0.730103350487307	4	1.6489084598324
p7	tumor	p7t	p7t1	bcELZC	1160	10.6896551724138	T cells CD4 memory resting	tNK cells	tNK1	True	-27.7620156651453	-137.072406056381	True	636.081356998273	-1371.31950539201	True	594.945843386728	637.216053863314	False	NA	NA	False	NA	NA	50427	658	1.06326549555026	-0.179781841436496	0.2899474732012	4	2.05418456979642
p7	tumor	p7t	p7t1	bcEQTE	874	13.7299771167048	NK cells resting	tNK cells	tNK1	True	-83.4244094697155	-304.595614101588	True	320.526498708061	-1008.35636250816	True	445.764269596833	755.785459173305	False	NA	NA	False	NA	NA	50037	659	1.08156866370357	0.588023392161259	-0.767194873896197	4	0
p7	tumor	p7t	p7t1	bcCWBW	1166	8.74785591766724	NK cells resting	tNK cells	tNK1	True	-101.229922043265	-322.123143160037	True	294.026390809586	-1011.14430706782	True	437.00209850844	773.961115976595	False	NA	NA	False	NA	NA	49220	660	1.15309510391717	1.01412114282502	-0.00110516628320578	4	0
p6	tumor	p6t	p6t2	bcHWBB	1019	9.91167811579981	NK cells resting	tNK cells	tNK1	True	-86.1066616361866	-520.186666506192	True	80.080794148705	-933.159846059997	True	260.08283661781	890.741633420089	False	NA	NA	False	NA	NA	45686	661	0.98479222358289	-0.16845980505096	3.69517674365942	3	0
p6	tumor	p6t	p6t1	bcGPOS	558	12.1863799283154	T cells CD8	tNK cells	tNK1	True	667.124592451394	742.95419052679	True	684.38114761635	-1267.18237510937	True	451.756396445846	703.940467177563	False	NA	NA	False	NA	NA	42330	662	0.877470241867061	-1.43033448080169	-0.869429565277652	2	2.31364058940965
p5	tumor	p5t	p5t2	bcDLPK	574	6.96864111498258	T cells CD4 memory resting	tNK cells	tNK1	True	-0.0757547491138637	-2.89702114612116	True	568.850610528485	-1315.65090007689	True	589.879877967936	565.298106168551	False	NA	NA	False	NA	NA	40944	663	0.99180703442695	0.534219948252568	-0.4747284774303	4	2.14260890994077
p5	tumor	p5t	p5t1	bcCWZG	385	5.1948051948052	T cells CD4 memory resting	tNK cells	tNK1	True	-91.8780065301497	-477.595552879154	True	434.909149068924	-1346.03820363354	True	498.336306762358	712.340376340633	False	NA	NA	False	NA	NA	38652	664	0.769863516533204	0.670121876200566	0.621150635871335	4	0
p4	tumor	p4t	p4t2	bcFYLD	708	3.95480225988701	T cells CD8	tNK cells	tNK1	True	-87.8626540486288	-336.14594115092	True	500.781718743891	-1166.41643396061	True	514.648823196598	685.45246033478	False	NA	NA	False	NA	NA	35367	665	0.991349108003054	-2.26017919401275	-1.84451840004022	2	0
p4	tumor	p4t	p4t1	bcEPMG	1853	6.26011872638964	Eosinophils	tNK cells	tNK1	True	-115.840825855529	-422.223778953303	True	359.073373883867	-966.060584330321	True	464.044047051941	789.935851776402	False	NA	NA	False	NA	NA	33319	666	1.00398894530283	-2.14520958284484	-2.1063241728216	2	1.03224550562546
p3	tumor	p3t	p3t2	bcAVGH	1429	6.57802659202239	NK cells resting	tNK cells	tNK1	True	-68.6231479670276	-464.22753215668	True	277.297656866793	-1008.08002557465	True	290.053912733133	873.731078495307	False	NA	NA	False	NA	NA	26054	667	1.1815474958117	-0.468940606663099	3.00617709079687	3	1.72391247374789
p3	tumor	p3t	p3t1	bcHIPH	1694	13.1641086186541	T cells CD4 memory resting	tNK cells	tNK2	True	-131.023941881619	-349.411106735683	True	431.6635515013	-1004.11107573364	True	525.32960926645	808.981444010301	False	NA	NA	False	NA	NA	23072	668	0.972997713383446	0.118419138392338	-3.06567654689844	1	1.12414585953492
p7	tumor	p7t	p7t2	bcAXMU	629	12.8775834658188	T cells CD4 memory resting	tNK cells	tNK1	True	-91.2220332165606	-314.016068773378	True	614.933353099	-1293.39239981027	True	502.709863583282	716.918374299619	False	NA	NA	False	NA	NA	54690	669	1.03931739679723	-0.0104586801921038	0.00279858032171365	4	2.79678559100492
p7	tumor	p7t	p7t2	bcBJHJ	779	10.9114249037227	T cells CD4 memory resting	tNK cells	tNK1	True	-108.708927012363	-328.703432965329	True	442.081305209342	-1064.34871809941	True	530.497389005112	709.648333779604	False	NA	NA	False	NA	NA	54600	670	1.10894121329672	0.5951908506955	0.0381257168382847	4	0
p7	tumor	p7t	p7t2	bcHSTD	762	8.53018372703412	NK cells activated	tNK cells	tNK2	True	-174.424498067622	-523.00520209854	True	330.565510682767	-917.509715307916	True	448.264473278253	918.726020340859	False	NA	NA	False	NA	NA	54142	671	1.06296009862259	1.71659394880188	-1.92792627891596	4	1.76582243291438
p7	tumor	p7t	p7t2	bcBDOT	306	10.4575163398693	T cells CD8	tNK cells	tNK1	True	-70.2157947070126	-593.536849958752	True	346.503979884872	-1033.58389161338	True	214.297894387731	920.37133752072	False	NA	NA	False	NA	NA	52329	672	0.915106965957194	-0.228524299660793	1.68052139202063	4	0
p6	tumor	p6t	p6t1	bcFDLR	1593	9.353421217828	T cells CD4 memory resting	tNK cells	tNK1	True	143.384729136407	57.8830801355428	True	317.217596743801	-1060.0884476494	True	498.440413331071	728.897179375294	False	NA	NA	False	NA	NA	43863	673	1.01177104863363	-0.949999662438503	-0.479033637103394	2	1.77099463243018
p4	tumor	p4t	p4t3	bcFZDR	1194	9.88274706867672	NK cells activated	tNK cells	tNK1	True	-101.36778204638	-461.406262481837	True	274.056847420978	-1029.21603316458	True	315.812563229138	861.70500047598	False	NA	NA	False	NA	NA	36054	674	1.0206104044256	-0.271823915043941	3.70595374027197	3	0
p4	tumor	p4t	p4t1	bcFTFJ	423	15.6028368794326	T cells CD8	tNK cells	tNK1	True	61.73482342616	140.957639474521	True	723.252315085296	-1550.56327105599	True	602.597715430124	313.19724158752	False	NA	NA	False	NA	NA	32890	675	0.847591374970185	-0.789646299878231	-2.62890443882044	4	0
p3	tumor	p3t	p3t2	bcFROB	480	6.875	T cells follicular helper	tNK cells	tNK1	True	32.6362479572021	-457.211929890648	True	693.327980178646	-676.71308233173	True	668.492071365059	452.493515738698	False	NA	NA	False	NA	NA	25437	676	1.29007432760174	0.665645090540776	1.54053869167273	4	0
p3	tumor	p3t	p3t1	bcGIPX	985	7.51269035532995	T cells CD8	tNK cells	tNK2	True	-148.361627019319	-381.161016063833	True	399.355110527823	-1003.95571979938	True	499.507559125285	858.76738309481	False	NA	NA	False	NA	NA	22300	677	0.990294152053195	0.809200731715092	-2.41197166523035	1	2.31814344563981
p1	tumor	p1t	p1t4	bcHTZG	896	6.58482142857143	NK cells activated	tNK cells	tNK1	True	-75.8052302203202	-643.024778497243	True	-296.432884184396	-899.783069779746	True	180.095154937501	948.902692410975	False	NA	NA	False	NA	NA	14512	678	1.10936098865688	0.681916920145878	3.1771470538706	3	0
p1	tumor	p1t	p1t1	bcGMXN	1048	6.87022900763359	NK cells activated	tNK cells	tNK2	True	-124.45944049987	-353.482131949752	True	385.885840683272	-969.158682554311	True	476.211587304015	825.579224649238	False	NA	NA	False	NA	NA	8860	679	1.14637535770454	1.2497706093396	-1.38002679428156	4	0
p1	tumor	p1t	p1t1	bcAMVD	554	9.38628158844765	NK cells activated	tNK cells	tNK1	True	-32.9966237553608	-615.101427523903	True	171.650122745357	-960.728002586845	True	217.375077908565	934.614508396889	False	NA	NA	False	NA	NA	8414	680	1.29289995998707	0.756582943400273	2.35134878078405	3	0
p1	tumor	p1t	p1t1	bcHMRW	1458	5.34979423868313	NK cells resting	tNK cells	tNK1	True	-68.8769705671626	-616.252909633935	True	243.249424083021	-991.954848127533	True	202.360361018891	924.334238255155	False	NA	NA	False	NA	NA	8006	681	1.13211137389833	0.370955852469334	3.53139724651281	3	0
p1	tumor	p1t	p1t1	bcFICS	824	7.76699029126213	NK cells resting	tNK cells	tNK1	True	-162.651856789662	-453.34061088142	True	329.794301730443	-963.379919359308	True	423.053407440492	808.658549024772	False	NA	NA	False	NA	NA	7804	682	1.02398624946885	1.44289740701569	-0.712120331135348	4	1.72445008393995
p1	tumor	p1t	p1t1	bcEHRH	1133	5.7369814651368	NK cells resting	tNK cells	tNK1	True	-66.8749710156511	-641.932762142841	True	45.520667666128	-918.182810043549	True	198.604985266516	939.004413026432	False	NA	NA	False	NA	NA	7623	683	1.18134113828079	0.812575189074406	3.0818785659403	3	2.76789422317571
p1	tumor	p1t	p1t1	bcHWPP	451	4.43458980044346	T cells CD4 memory resting	tNK cells	tNK1	True	-108.318770856121	-477.900013026906	True	412.249804719003	-1209.22753402494	True	544.568653843485	670.254449437498	False	NA	NA	False	NA	NA	7533	684	1.15069713439956	1.72126981397522	-0.297943464723185	4	0
p7	tumor	p7t	p7t2	bcCLML	626	6.70926517571885	NK cells resting	tNK cells	tNK1	True	-86.3790079520062	-482.153685999692	True	296.031620782928	-971.649912945118	True	381.97487600524	859.455549527821	False	NA	NA	False	NA	NA	52549	685	1.01903786916677	1.1515748180951	-0.695221684184626	4	0
p5	tumor	p5t	p5t1	bcAPVB	469	5.33049040511727	T cells CD4 memory resting	tNK cells	tNK1	True	-78.4200269877283	-554.979714447725	True	442.148687653634	-1181.88460494117	True	357.680423800979	861.039757939323	False	NA	NA	False	NA	NA	38178	686	0.948615407869409	0.954665986498723	0.797652625235959	4	3.81883560313912
p4	tumor	p4t	p4t2	bcDPUG	757	6.73712021136063	T cells CD8	tNK cells	tNK1	True	-106.117563036523	-332.85626930178	True	360.679392221712	-1028.90108327208	True	446.362994300264	779.853490796012	False	NA	NA	False	NA	NA	34798	687	0.898563341274828	-1.97791925291168	-2.00050220569666	2	1.94809691581619
p4	tumor	p4t	p4t1	bcFLYJ	1468	6.88010899182561	T cells CD8	tNK cells	tNK1	True	-80.1489827377605	-409.040808664144	True	401.612543845035	-1182.74481793881	True	444.21503565655	744.575675373915	False	NA	NA	False	NA	NA	33775	688	0.972302975895157	-1.40064522842514	0.274176859054013	2	1.89709869121082
p3	tumor	p3t	p3t3	bcGUSI	320	6.25	NK cells resting	tNK cells	tNK1	True	-86.0338001700009	-663.552793671782	True	31.1258284625195	-909.777582610575	True	169.670574593997	967.001819439526	False	NA	NA	False	NA	NA	29880	689	0.871998832736205	-0.352763044038883	2.8880800239176	3	0
p3	tumor	p3t	p3t3	bcEIJZ	740	6.75675675675676	T cells CD4 memory resting	tNK cells	tNK2	True	-133.225662634801	-385.339632627186	True	424.808075610113	-976.740132350265	True	498.465985905236	842.834894249704	False	NA	NA	False	NA	NA	29580	690	1.10024792496548	0.330167142351994	-2.77676258167322	1	1.76054920712961
p3	tumor	p3t	p3t3	bcFBAK	994	9.85915492957746	NK cells resting	tNK cells	tNK1	True	-69.8362713114651	-590.710670888928	True	126.30507181285	-931.582375684045	True	189.434194289386	946.519795320549	False	NA	NA	False	NA	NA	29503	691	0.914461782762896	-0.763172479668727	2.64291276851599	3	1.65040265659725
p3	tumor	p3t	p3t3	bcBOYZ	731	11.4911080711354	T cells CD8	tNK cells	tNK1	True	-147.838394624189	-476.870530668087	True	400.405807035909	-979.744837307461	True	405.198923751297	833.729694799589	False	NA	NA	False	NA	NA	28533	692	0.90156708383896	0.390258399447331	-0.592807135787562	4	1.98202239375183
p3	tumor	p3t	p3t2	bcBLWK	1010	8.91089108910891	NK cells resting	tNK cells	tNK1	True	-58.2134991781541	-609.932074224746	True	163.95925690938	-950.693841635459	True	230.121554708031	915.72396009325	False	NA	NA	False	NA	NA	27531	693	1.04093942768916	-0.547404477695098	2.63898005405371	3	2.23236602875092
p3	tumor	p3t	p3t2	bcEJZY	1166	5.14579759862779	T cells CD4 memory resting	tNK cells	tNK2	True	-159.095195926096	-438.002765195051	True	400.335881991032	-966.701795501393	True	478.033015754743	871.398660671361	False	NA	NA	False	NA	NA	26193	694	1.05301241142771	0.727186647852788	-3.02979455074366	1	3.15680373740302
p3	tumor	p3t	p3t2	bcBLME	756	7.14285714285714	NK cells resting	tNK cells	tNK1	True	-67.6207145068182	-498.605132575686	True	-0.174836152952267	-930.55834008317	True	288.033259040075	860.340589801618	False	NA	NA	False	NA	NA	25556	695	1.13609235637441	0.197246340712437	2.34515061298315	3	1.70662723427159
p3	tumor	p3t	p3t1	bcHIAC	2649	11.4005285013213	T cells follicular helper	tNK cells	tNK2	True	-136.389048727112	-391.23921448503	True	447.375312121929	-1021.17672121209	True	528.193250205145	774.674518044326	False	NA	NA	False	NA	NA	21856	696	0.958996560798948	0.173382667502293	-3.53051362117823	1	1.33963045470714
